   93.000   29.500   20.000    3.478	1
   93.000   29.000   20.000    3.374	1
   93.000   28.500   20.000    3.296	0
   93.000   28.000   20.000    3.326	0
   93.500   32.500   20.000    3.371	0
   93.500   32.000   20.000    3.400	1
   93.500   31.500   20.000    3.386	1
   93.500   31.000   20.000    3.368	1
   93.500   30.500   20.000    3.376	1
   93.500   30.000   20.000    3.459	1
   93.500   29.500   20.000    3.497	1
   93.500   29.000   20.000    3.436	1
   93.500   28.500   20.000    3.367	0
   93.500   28.000   20.000    3.342	0
   94.000   32.500   20.000    3.382	0
   94.000   32.000   20.000    3.451	1
   94.000   31.500   20.000    3.595	1
   94.000   31.000   20.000    3.467	1
   94.000   30.500   20.000    3.371	1
   94.000   30.000   20.000    3.461	1
   94.000   29.500   20.000    3.534	1
   94.000   29.000   20.000    3.449	1
   94.000   28.500   20.000    3.388	0
   94.000   28.000   20.000    3.365	0
   94.500   32.500   20.000    3.315	0
   94.500   32.000   20.000    3.377	1
   94.500   31.500   20.000    3.596	1
   94.500   31.000   20.000    3.496	1
   94.500   30.500   20.000    3.435	1
   94.500   30.000   20.000    3.461	1
   94.500   29.500   20.000    3.423	1
   94.500   29.000   20.000    3.400	1
   94.500   28.500   20.000    3.387	0
   94.500   28.000   20.000    3.386	0
   95.000   32.500   20.000    3.338	0
   95.000   32.000   20.000    3.360	1
   95.000   31.500   20.000    3.563	1
   95.000   31.000   20.000    3.471	1
   95.000   30.500   20.000    3.354	1
   95.000   30.000   20.000    3.316	1
   95.000   29.500   20.000    3.291	1
   95.000   29.000   20.000    3.367	1
   95.000   28.500   20.000    3.396	0
   95.000   28.000   20.000    3.408	0
   95.500   32.500   20.000    3.380	0
   95.500   32.000   20.000    3.432	0
   95.500   31.500   20.000    3.594	1
   95.500   31.000   20.000    3.476	1
   95.500   30.500   20.000    3.372	1
   95.500   30.000   20.000    3.376	1
   95.500   29.500   20.000    3.440	1
   95.500   29.000   20.000    3.480	1
   95.500   28.500   20.000    3.464	0
   95.500   28.000   20.000    3.443	0
   96.000   32.500   20.000    3.399	0
   96.000   32.000   20.000    3.504	0
   96.000   31.500   20.000    3.649	1
   96.000   31.000   20.000    3.523	1
   96.000   30.500   20.000    3.497	1
   96.000   30.000   20.000    3.477	1
   96.000   29.500   20.000    3.543	1
   96.000   29.000   20.000    3.572	1
   96.000   28.500   20.000    3.527	0
   96.000   28.000   20.000    3.480	0
   96.500   32.500   20.000    3.392	0
   96.500   32.000   20.000    3.516	0
   96.500   31.500   20.000    3.630	1
   96.500   31.000   20.000    3.496	1
   96.500   30.500   20.000    3.513	1
   96.500   30.000   20.000    3.459	1
   96.500   29.500   20.000    3.555	1
   96.500   29.000   20.000    3.598	1
   96.500   28.500   20.000    3.556	0
   96.500   28.000   20.000    3.510	0
   97.000   32.500   20.000    3.376	0
   97.000   32.000   20.000    3.472	0
   97.000   31.500   20.000    3.528	1
   97.000   31.000   20.000    3.421	1
   97.000   30.500   20.000    3.534	1
   97.000   30.000   20.000    3.449	1
   97.000   29.500   20.000    3.573	1
   97.000   29.000   20.000    3.593	0
   97.000   28.500   20.000    3.556	0
   97.000   28.000   20.000    3.520	0
   97.500   32.500   20.000    3.377	0
   97.500   32.000   20.000    3.436	0
   97.500   31.500   20.000    3.450	1
   97.500   31.000   20.000    3.341	1
   97.500   30.500   20.000    3.505	1
   97.500   30.000   20.000    3.478	1
   97.500   29.500   20.000    3.593	1
   97.500   29.000   20.000    3.569	0
   97.500   28.500   20.000    3.531	0
   97.500   28.000   20.000    3.513	0
   98.000   32.500   20.000    3.395	0
   98.000   32.000   20.000    3.434	0
   98.000   31.500   20.000    3.457	1
   98.000   31.000   20.000    3.382	1
   98.000   30.500   20.000    3.451	1
   98.000   30.000   20.000    3.368	1
   98.000   29.500   20.000    3.428	1
   98.000   29.000   20.000    3.476	0
   98.000   28.500   20.000    3.484	0
   98.000   28.000   20.000    3.496	0
   98.500   32.500   20.000    3.406	0
   98.500   32.000   20.000    3.410	0
   98.500   31.500   20.000    3.445	0
   98.500   31.000   20.000    3.382	0
   98.500   30.500   20.000    3.424	1
   98.500   30.000   20.000    3.242	1
   98.500   29.500   20.000    3.271	1
   98.500   29.000   20.000    3.427	0
   98.500   28.500   20.000    3.458	0
   98.500   28.000   20.000    3.487	0
   90.500   32.500   25.000    3.321	0
   90.500   32.000   25.000    3.323	0
   90.500   31.500   25.000    3.324	0
   90.500   31.000   25.000    3.322	0
   90.500   30.500   25.000    3.304	0
   90.500   30.000   25.000    3.306	0
   90.500   29.500   25.000    3.378	0
   90.500   29.000   25.000    3.384	0
   90.500   28.500   25.000    3.419	0
   90.500   28.000   25.000    3.457	0
   91.000   32.500   25.000    3.331	0
   91.000   32.000   25.000    3.336	0
   91.000   31.500   25.000    3.324	0
   91.000   31.000   25.000    3.279	0
   91.000   30.500   25.000    3.214	0
   91.000   30.000   25.000    3.273	1
   91.000   29.500   25.000    3.438	1
   91.000   29.000   25.000    3.401	0
   91.000   28.500   25.000    3.389	0
   91.000   28.000   25.000    3.443	0
   91.500   32.500   25.000    3.341	0
   91.500   32.000   25.000    3.358	0
   91.500   31.500   25.000    3.339	0
   91.500   31.000   25.000    3.265	0
   91.500   30.500   25.000    3.134	1
   91.500   30.000   25.000    3.249	1
   91.500   29.500   25.000    3.511	1
   91.500   29.000   25.000    3.331	0
   91.500   28.500   25.000    3.285	0
   91.500   28.000   25.000    3.408	0
   92.000   32.500   25.000    3.350	0
   92.000   32.000   25.000    3.388	0
   92.000   31.500   25.000    3.368	1
   92.000   31.000   25.000    3.315	1
   92.000   30.500   25.000    3.139	1
   92.000   30.000   25.000    3.228	1
   92.000   29.500   25.000    3.389	1
   92.000   29.000   25.000    3.056	1
   92.000   28.500   25.000    3.090	0
   92.000   28.000   25.000    3.329	0
   92.500   32.500   25.000    3.379	0
   92.500   32.000   25.000    3.416	0
   92.500   31.500   25.000    3.386	1
   92.500   31.000   25.000    3.388	1
   92.500   30.500   25.000    3.266	1
   92.500   30.000   25.000    3.234	1
   92.500   29.500   25.000    3.215	1
   92.500   29.000   25.000    2.945	1
   92.500   28.500   25.000    3.058	0
   92.500   28.000   25.000    3.309	0
   93.000   32.500   25.000    3.349	0
   93.000   32.000   25.000    3.345	1
   93.000   31.500   25.000    3.288	1
   93.000   31.000   25.000    3.286	1
   93.000   30.500   25.000    3.287	1
   93.000   30.000   25.000    3.293	1
   93.000   29.500   25.000    3.268	1
   93.000   29.000   25.000    3.200	1
   93.000   28.500   25.000    3.236	0
   93.000   28.000   25.000    3.367	0
   93.500   32.500   25.000    3.336	0
   93.500   32.000   25.000    3.313	1
   93.500   31.500   25.000    3.309	1
   93.500   31.000   25.000    3.228	1
   93.500   30.500   25.000    3.196	1
   93.500   30.000   25.000    3.286	1
   93.500   29.500   25.000    3.312	1
   93.500   29.000   25.000    3.316	1
   93.500   28.500   25.000    3.337	0
   93.500   28.000   25.000    3.389	0
   94.000   32.500   25.000    3.352	0
   94.000   32.000   25.000    3.354	1
   94.000   31.500   25.000    3.506	1
   94.000   31.000   25.000    3.344	1
   94.000   30.500   25.000    3.157	1
   94.000   30.000   25.000    3.238	1
   94.000   29.500   25.000    3.368	1
   94.000   29.000   25.000    3.379	1
   94.000   28.500   25.000    3.386	0
   94.000   28.000   25.000    3.412	0
   94.500   32.500   25.000    3.264	0
   94.500   32.000   25.000    3.237	1
   94.500   31.500   25.000    3.464	1
   94.500   31.000   25.000    3.409	1
   94.500   30.500   25.000    3.278	1
   94.500   30.000   25.000    3.291	1
   94.500   29.500   25.000    3.343	1
   94.500   29.000   25.000    3.376	1
   94.500   28.500   25.000    3.401	0
   94.500   28.000   25.000    3.431	0
   95.000   32.500   25.000    3.285	0
   95.000   32.000   25.000    3.209	1
   95.000   31.500   25.000    3.405	1
   95.000   31.000   25.000    3.385	1
   95.000   30.500   25.000    3.275	1
   95.000   30.000   25.000    3.263	1
   95.000   29.500   25.000    3.283	1
   95.000   29.000   25.000    3.355	1
   95.000   28.500   25.000    3.410	0
   95.000   28.000   25.000    3.448	0
   95.500   32.500   25.000    3.348	0
   95.500   32.000   25.000    3.315	0
   95.500   31.500   25.000    3.453	1
   95.500   31.000   25.000    3.368	1
   95.500   30.500   25.000    3.292	1
   95.500   30.000   25.000    3.332	1
   95.500   29.500   25.000    3.397	1
   95.500   29.000   25.000    3.440	1
   95.500   28.500   25.000    3.461	0
   95.500   28.000   25.000    3.478	0
   96.000   32.500   25.000    3.383	0
   96.000   32.000   25.000    3.424	0
   96.000   31.500   25.000    3.527	1
   96.000   31.000   25.000    3.404	1
   96.000   30.500   25.000    3.388	1
   96.000   30.000   25.000    3.402	1
   96.000   29.500   25.000    3.469	1
   96.000   29.000   25.000    3.519	1
   96.000   28.500   25.000    3.519	0
   96.000   28.000   25.000    3.511	0
   96.500   32.500   25.000    3.393	0
   96.500   32.000   25.000    3.468	0
   96.500   31.500   25.000    3.540	1
   96.500   31.000   25.000    3.394	1
   96.500   30.500   25.000    3.381	1
   96.500   30.000   25.000    3.392	1
   96.500   29.500   25.000    3.513	1
   96.500   29.000   25.000    3.574	1
   96.500   28.500   25.000    3.561	0
   96.500   28.000   25.000    3.536	0
   97.000   32.500   25.000    3.388	0
   97.000   32.000   25.000    3.454	0
   97.000   31.500   25.000    3.484	1
   97.000   31.000   25.000    3.381	1
   97.000   30.500   25.000    3.437	1
   97.000   30.000   25.000    3.398	1
   97.000   29.500   25.000    3.562	1
   97.000   29.000   25.000    3.597	0
   97.000   28.500   25.000    3.572	0
   97.000   28.000   25.000    3.544	0
   97.500   32.500   25.000    3.386	0
   97.500   32.000   25.000    3.430	0
   97.500   31.500   25.000    3.438	1
   97.500   31.000   25.000    3.362	1
   97.500   30.500   25.000    3.467	1
   97.500   30.000   25.000    3.400	1
   97.500   29.500   25.000    3.531	1
   97.500   29.000   25.000    3.554	0
   97.500   28.500   25.000    3.542	0
   97.500   28.000   25.000    3.536	0
   98.000   32.500   25.000    3.393	0
   98.000   32.000   25.000    3.424	0
   98.000   31.500   25.000    3.444	1
   98.000   31.000   25.000    3.398	1
   98.000   30.500   25.000    3.437	1
   98.000   30.000   25.000    3.292	1
   98.000   29.500   25.000    3.349	1
   98.000   29.000   25.000    3.451	0
   98.000   28.500   25.000    3.492	0
   98.000   28.000   25.000    3.522	0
   98.500   32.500   25.000    3.396	0
   98.500   32.000   25.000    3.399	0
   98.500   31.500   25.000    3.421	0
   98.500   31.000   25.000    3.385	0
   98.500   30.500   25.000    3.429	1
   98.500   30.000   25.000    3.206	1
   98.500   29.500   25.000    3.226	1
   98.500   29.000   25.000    3.428	0
   98.500   28.500   25.000    3.477	0
   98.500   28.000   25.000    3.513	0
   90.500   32.500   30.000    3.327	0
   90.500   32.000   30.000    3.330	0
   90.500   31.500   30.000    3.335	0
   90.500   31.000   30.000    3.338	0
   90.500   30.500   30.000    3.327	0
   90.500   30.000   30.000    3.321	0
   90.500   29.500   30.000    3.390	0
   90.500   29.000   30.000    3.414	0
   90.500   28.500   30.000    3.470	0
   90.500   28.000   30.000    3.525	0
   91.000   32.500   30.000    3.342	0
   91.000   32.000   30.000    3.349	0
   91.000   31.500   30.000    3.339	0
   91.000   31.000   30.000    3.290	0
   91.000   30.500   30.000    3.209	0
   91.000   30.000   30.000    3.238	1
   91.000   29.500   30.000    3.400	1
   91.000   29.000   30.000    3.407	0
   91.000   28.500   30.000    3.435	0
   91.000   28.000   30.000    3.513	0
   91.500   32.500   30.000    3.358	0
   91.500   32.000   30.000    3.375	0
   91.500   31.500   30.000    3.353	0
   91.500   31.000   30.000    3.259	0
   91.500   30.500   30.000    3.090	1
   91.500   30.000   30.000    3.152	1
   91.500   29.500   30.000    3.425	1
   91.500   29.000   30.000    3.329	0
   91.500   28.500   30.000    3.338	0
   91.500   28.000   30.000    3.482	0
   92.000   32.500   30.000    3.369	0
   92.000   32.000   30.000    3.408	0
   92.000   31.500   30.000    3.387	1
   92.000   31.000   30.000    3.291	1
   92.000   30.500   30.000    3.066	1
   92.000   30.000   30.000    3.103	1
   92.000   29.500   30.000    3.301	1
   92.000   29.000   30.000    3.073	1
   92.000   28.500   30.000    3.160	0
   92.000   28.000   30.000    3.416	0
   92.500   32.500   30.000    3.398	0
   92.500   32.000   30.000    3.437	0
   92.500   31.500   30.000    3.425	1
   92.500   31.000   30.000    3.383	1
   92.500   30.500   30.000    3.217	1
   92.500   30.000   30.000    3.138	1
   92.500   29.500   30.000    3.127	1
   92.500   29.000   30.000    2.930	1
   92.500   28.500   30.000    3.105	0
   92.500   28.000   30.000    3.396	0
   93.000   32.500   30.000    3.369	0
   93.000   32.000   30.000    3.356	1
   93.000   31.500   30.000    3.316	1
   93.000   31.000   30.000    3.257	1
   93.000   30.500   30.000    3.229	1
   93.000   30.000   30.000    3.202	1
   93.000   29.500   30.000    3.152	1
   93.000   29.000   30.000    3.133	1
   93.000   28.500   30.000    3.251	0
   93.000   28.000   30.000    3.446	0
   93.500   32.500   30.000    3.347	0
   93.500   32.000   30.000    3.293	1
   93.500   31.500   30.000    3.287	1
   93.500   31.000   30.000    3.153	1
   93.500   30.500   30.000    3.101	1
   93.500   30.000   30.000    3.207	1
   93.500   29.500   30.000    3.227	1
   93.500   29.000   30.000    3.282	1
   93.500   28.500   30.000    3.362	0
   93.500   28.000   30.000    3.469	0
   94.000   32.500   30.000    3.355	0
   94.000   32.000   30.000    3.302	1
   94.000   31.500   30.000    3.441	1
   94.000   31.000   30.000    3.262	1
   94.000   30.500   30.000    3.040	1
   94.000   30.000   30.000    3.129	1
   94.000   29.500   30.000    3.298	1
   94.000   29.000   30.000    3.372	1
   94.000   28.500   30.000    3.424	0
   94.000   28.000   30.000    3.489	0
   94.500   32.500   30.000    3.252	0
   94.500   32.000   30.000    3.152	1
   94.500   31.500   30.000    3.373	1
   94.500   31.000   30.000    3.361	1
   94.500   30.500   30.000    3.206	1
   94.500   30.000   30.000    3.229	1
   94.500   29.500   30.000    3.344	1
   94.500   29.000   30.000    3.400	1
   94.500   28.500   30.000    3.446	0
   94.500   28.000   30.000    3.505	0
   95.000   32.500   30.000    3.263	0
   95.000   32.000   30.000    3.110	1
   95.000   31.500   30.000    3.293	1
   95.000   31.000   30.000    3.351	1
   95.000   30.500   30.000    3.273	1
   95.000   30.000   30.000    3.300	1
   95.000   29.500   30.000    3.346	1
   95.000   29.000   30.000    3.386	1
   95.000   28.500   30.000    3.448	0
   95.000   28.000   30.000    3.516	0
   95.500   32.500   30.000    3.329	0
   95.500   32.000   30.000    3.218	0
   95.500   31.500   30.000    3.329	1
   95.500   31.000   30.000    3.300	1
   95.500   30.500   30.000    3.269	1
   95.500   30.000   30.000    3.359	1
   95.500   29.500   30.000    3.422	1
   95.500   29.000   30.000    3.438	1
   95.500   28.500   30.000    3.483	0
   95.500   28.000   30.000    3.538	0
   96.000   32.500   30.000    3.374	0
   96.000   32.000   30.000    3.345	0
   96.000   31.500   30.000    3.411	1
   96.000   31.000   30.000    3.313	1
   96.000   30.500   30.000    3.311	1
   96.000   30.000   30.000    3.385	1
   96.000   29.500   30.000    3.453	1
   96.000   29.000   30.000    3.496	1
   96.000   28.500   30.000    3.528	0
   96.000   28.000   30.000    3.558	0
   96.500   32.500   30.000    3.397	0
   96.500   32.000   30.000    3.418	0
   96.500   31.500   30.000    3.454	1
   96.500   31.000   30.000    3.321	1
   96.500   30.500   30.000    3.288	1
   96.500   30.000   30.000    3.373	1
   96.500   29.500   30.000    3.503	1
   96.500   29.000   30.000    3.561	1
   96.500   28.500   30.000    3.570	0
   96.500   28.000   30.000    3.570	0
   97.000   32.500   30.000    3.402	0
   97.000   32.000   30.000    3.434	0
   97.000   31.500   30.000    3.445	1
   97.000   31.000   30.000    3.361	1
   97.000   30.500   30.000    3.377	1
   97.000   30.000   30.000    3.384	1
   97.000   29.500   30.000    3.556	1
   97.000   29.000   30.000    3.598	0
   97.000   28.500   30.000    3.585	0
   97.000   28.000   30.000    3.570	0
   97.500   32.500   30.000    3.400	0
   97.500   32.000   30.000    3.426	0
   97.500   31.500   30.000    3.432	1
   97.500   31.000   30.000    3.392	1
   97.500   30.500   30.000    3.453	1
   97.500   30.000   30.000    3.361	1
   97.500   29.500   30.000    3.484	1
   97.500   29.000   30.000    3.540	0
   97.500   28.500   30.000    3.553	0
   97.500   28.000   30.000    3.559	0
   98.000   32.500   30.000    3.402	0
   98.000   32.000   30.000    3.423	0
   98.000   31.500   30.000    3.439	1
   98.000   31.000   30.000    3.421	1
   98.000   30.500   30.000    3.438	1
   98.000   30.000   30.000    3.265	1
   98.000   29.500   30.000    3.308	1
   98.000   29.000   30.000    3.439	0
   98.000   28.500   30.000    3.506	0
   98.000   28.000   30.000    3.547	0
   98.500   32.500   30.000    3.402	0
   98.500   32.000   30.000    3.399	0
   98.500   31.500   30.000    3.411	0
   98.500   31.000   30.000    3.390	0
   98.500   30.500   30.000    3.433	1
   98.500   30.000   30.000    3.218	1
   98.500   29.500   30.000    3.230	1
   98.500   29.000   30.000    3.443	0
   98.500   28.500   30.000    3.501	0
   98.500   28.000   30.000    3.539	0
   90.500   32.500   35.000    3.366	0
   90.500   32.000   35.000    3.371	0
   90.500   31.500   35.000    3.378	0
   90.500   31.000   35.000    3.386	0
   90.500   30.500   35.000    3.380	0
   90.500   30.000   35.000    3.369	0
   90.500   29.500   35.000    3.428	0
   90.500   29.000   35.000    3.461	0
   90.500   28.500   35.000    3.527	0
   90.500   28.000   35.000    3.590	0
   91.000   32.500   35.000    3.383	0
   91.000   32.000   35.000    3.392	0
   91.000   31.500   35.000    3.385	0
   91.000   31.000   35.000    3.339	0
   91.000   30.500   35.000    3.254	0
   91.000   30.000   35.000    3.260	1
   91.000   29.500   35.000    3.407	1
   91.000   29.000   35.000    3.444	0
   91.000   28.500   35.000    3.497	0
   91.000   28.000   35.000    3.583	0
   91.500   32.500   35.000    3.403	0
   91.500   32.000   35.000    3.420	0
   91.500   31.500   35.000    3.400	0
   91.500   31.000   35.000    3.300	0
   91.500   30.500   35.000    3.121	1
   91.500   30.000   35.000    3.143	1
   91.500   29.500   35.000    3.402	1
   91.500   29.000   35.000    3.373	0
   91.500   28.500   35.000    3.420	0
   91.500   28.000   35.000    3.563	0
   92.000   32.500   35.000    3.414	0
   92.000   32.000   35.000    3.458	0
   92.000   31.500   35.000    3.442	1
   92.000   31.000   35.000    3.326	1
   92.000   30.500   35.000    3.086	1
   92.000   30.000   35.000    3.084	1
   92.000   29.500   35.000    3.288	1
   92.000   29.000   35.000    3.158	1
   92.000   28.500   35.000    3.273	0
   92.000   28.000   35.000    3.515	0
   92.500   32.500   35.000    3.443	0
   92.500   32.000   35.000    3.500	0
   92.500   31.500   35.000    3.511	1
   92.500   31.000   35.000    3.437	1
   92.500   30.500   35.000    3.253	1
   92.500   30.000   35.000    3.141	1
   92.500   29.500   35.000    3.132	1
   92.500   29.000   35.000    3.008	1
   92.500   28.500   35.000    3.212	0
   92.500   28.000   35.000    3.503	0
   93.000   32.500   35.000    3.420	0
   93.000   32.000   35.000    3.427	1
   93.000   31.500   35.000    3.412	1
   93.000   31.000   35.000    3.313	1
   93.000   30.500   35.000    3.262	1
   93.000   30.000   35.000    3.217	1
   93.000   29.500   35.000    3.150	1
   93.000   29.000   35.000    3.165	1
   93.000   28.500   35.000    3.328	0
   93.000   28.000   35.000    3.547	0
   93.500   32.500   35.000    3.393	0
   93.500   32.000   35.000    3.342	1
   93.500   31.500   35.000    3.339	1
   93.500   31.000   35.000    3.170	1
   93.500   30.500   35.000    3.121	1
   93.500   30.000   35.000    3.240	1
   93.500   29.500   35.000    3.249	1
   93.500   29.000   35.000    3.324	1
   93.500   28.500   35.000    3.437	0
   93.500   28.000   35.000    3.571	0
   94.000   32.500   35.000    3.390	0
   94.000   32.000   35.000    3.315	1
   94.000   31.500   35.000    3.432	1
   94.000   31.000   35.000    3.251	1
   94.000   30.500   35.000    3.047	1
   94.000   30.000   35.000    3.154	1
   94.000   29.500   35.000    3.326	1
   94.000   29.000   35.000    3.423	1
   94.000   28.500   35.000    3.499	0
   94.000   28.000   35.000    3.591	0
   94.500   32.500   35.000    3.277	0
   94.500   32.000   35.000    3.147	1
   94.500   31.500   35.000    3.346	1
   94.500   31.000   35.000    3.369	1
   94.500   30.500   35.000    3.231	1
   94.500   30.000   35.000    3.276	1
   94.500   29.500   35.000    3.412	1
   94.500   29.000   35.000    3.465	1
   94.500   28.500   35.000    3.522	0
   94.500   28.000   35.000    3.607	0
   95.000   32.500   35.000    3.276	0
   95.000   32.000   35.000    3.087	1
   95.000   31.500   35.000    3.254	1
   95.000   31.000   35.000    3.370	1
   95.000   30.500   35.000    3.334	1
   95.000   30.000   35.000    3.400	1
   95.000   29.500   35.000    3.449	1
   95.000   29.000   35.000    3.451	1
   95.000   28.500   35.000    3.520	0
   95.000   28.000   35.000    3.614	0
   95.500   32.500   35.000    3.332	0
   95.500   32.000   35.000    3.181	0
   95.500   31.500   35.000    3.270	1
   95.500   31.000   35.000    3.290	1
   95.500   30.500   35.000    3.299	1
   95.500   30.000   35.000    3.435	1
   95.500   29.500   35.000    3.491	1
   95.500   29.000   35.000    3.474	1
   95.500   28.500   35.000    3.536	0
   95.500   28.000   35.000    3.625	0
   96.000   32.500   35.000    3.378	0
   96.000   32.000   35.000    3.306	0
   96.000   31.500   35.000    3.344	1
   96.000   31.000   35.000    3.275	1
   96.000   30.500   35.000    3.284	1
   96.000   30.000   35.000    3.421	1
   96.000   29.500   35.000    3.488	1
   96.000   29.000   35.000    3.508	1
   96.000   28.500   35.000    3.563	0
   96.000   28.000   35.000    3.626	0
   96.500   32.500   35.000    3.410	0
   96.500   32.000   35.000    3.395	0
   96.500   31.500   35.000    3.411	1
   96.500   31.000   35.000    3.297	1
   96.500   30.500   35.000    3.251	1
   96.500   30.000   35.000    3.402	1
   96.500   29.500   35.000    3.528	1
   96.500   29.000   35.000    3.570	1
   96.500   28.500   35.000    3.593	0
   96.500   28.000   35.000    3.616	0
   97.000   32.500   35.000    3.422	0
   97.000   32.000   35.000    3.431	0
   97.000   31.500   35.000    3.436	1
   97.000   31.000   35.000    3.370	1
   97.000   30.500   35.000    3.359	1
   97.000   30.000   35.000    3.410	1
   97.000   29.500   35.000    3.571	1
   97.000   29.000   35.000    3.606	0
   97.000   28.500   35.000    3.602	0
   97.000   28.000   35.000    3.600	0
   97.500   32.500   35.000    3.421	0
   97.500   32.000   35.000    3.436	0
   97.500   31.500   35.000    3.444	1
   97.500   31.000   35.000    3.429	1
   97.500   30.500   35.000    3.460	1
   97.500   30.000   35.000    3.368	1
   97.500   29.500   35.000    3.472	1
   97.500   29.000   35.000    3.539	0
   97.500   28.500   35.000    3.567	0
   97.500   28.000   35.000    3.582	0
   98.000   32.500   35.000    3.422	0
   98.000   32.000   35.000    3.436	0
   98.000   31.500   35.000    3.450	1
   98.000   31.000   35.000    3.448	1
   98.000   30.500   35.000    3.453	1
   98.000   30.000   35.000    3.282	1
   98.000   29.500   35.000    3.312	1
   98.000   29.000   35.000    3.448	0
   98.000   28.500   35.000    3.524	0
   98.000   28.000   35.000    3.569	0
   98.500   32.500   35.000    3.422	0
   98.500   32.000   35.000    3.416	0
   98.500   31.500   35.000    3.418	0
   98.500   31.000   35.000    3.403	0
   98.500   30.500   35.000    3.443	1
   98.500   30.000   35.000    3.261	1
   98.500   29.500   35.000    3.269	1
   98.500   29.000   35.000    3.466	0
   98.500   28.500   35.000    3.526	0
   98.500   28.000   35.000    3.562	0
   90.500   32.500   40.000    3.429	0
   90.500   32.000   40.000    3.436	0
   90.500   31.500   40.000    3.446	0
   90.500   31.000   40.000    3.457	0
   90.500   30.500   40.000    3.453	0
   90.500   30.000   40.000    3.438	0
   90.500   29.500   40.000    3.483	0
   90.500   29.000   40.000    3.516	0
   90.500   28.500   40.000    3.579	0
   90.500   28.000   40.000    3.639	0
   91.000   32.500   40.000    3.446	0
   91.000   32.000   40.000    3.457	0
   91.000   31.500   40.000    3.454	0
   91.000   31.000   40.000    3.414	0
   91.000   30.500   40.000    3.336	0
   91.000   30.000   40.000    3.327	1
   91.000   29.500   40.000    3.450	1
   91.000   29.000   40.000    3.499	0
   91.000   28.500   40.000    3.561	0
   91.000   28.000   40.000    3.641	0
   91.500   32.500   40.000    3.467	0
   91.500   32.000   40.000    3.485	0
   91.500   31.500   40.000    3.470	0
   91.500   31.000   40.000    3.377	0
   91.500   30.500   40.000    3.210	1
   91.500   30.000   40.000    3.207	1
   91.500   29.500   40.000    3.434	1
   91.500   29.000   40.000    3.447	0
   91.500   28.500   40.000    3.510	0
   91.500   28.000   40.000    3.637	0
   92.000   32.500   40.000    3.478	0
   92.000   32.000   40.000    3.527	0
   92.000   31.500   40.000    3.521	1
   92.000   31.000   40.000    3.405	1
   92.000   30.500   40.000    3.181	1
   92.000   30.000   40.000    3.155	1
   92.000   29.500   40.000    3.340	1
   92.000   29.000   40.000    3.280	1
   92.000   28.500   40.000    3.403	0
   92.000   28.000   40.000    3.616	0
   92.500   32.500   40.000    3.506	0
   92.500   32.000   40.000    3.584	0
   92.500   31.500   40.000    3.617	1
   92.500   31.000   40.000    3.532	1
   92.500   30.500   40.000    3.350	1
   92.500   30.000   40.000    3.227	1
   92.500   29.500   40.000    3.211	1
   92.500   29.000   40.000    3.144	1
   92.500   28.500   40.000    3.353	0
   92.500   28.000   40.000    3.621	0
   93.000   32.500   40.000    3.491	0
   93.000   32.000   40.000    3.529	1
   93.000   31.500   40.000    3.540	1
   93.000   31.000   40.000    3.421	1
   93.000   30.500   40.000    3.362	1
   93.000   30.000   40.000    3.311	1
   93.000   29.500   40.000    3.232	1
   93.000   29.000   40.000    3.265	1
   93.000   28.500   40.000    3.447	0
   93.000   28.000   40.000    3.669	0
   93.500   32.500   40.000    3.459	0
   93.500   32.000   40.000    3.434	1
   93.500   31.500   40.000    3.437	1
   93.500   31.000   40.000    3.257	1
   93.500   30.500   40.000    3.224	1
   93.500   30.000   40.000    3.348	1
   93.500   29.500   40.000    3.342	1
   93.500   29.000   40.000    3.418	1
   93.500   28.500   40.000    3.548	0
   93.500   28.000   40.000    3.698	0
   94.000   32.500   40.000    3.442	0
   94.000   32.000   40.000    3.376	1
   94.000   31.500   40.000    3.469	1
   94.000   31.000   40.000    3.302	1
   94.000   30.500   40.000    3.147	1
   94.000   30.000   40.000    3.266	1
   94.000   29.500   40.000    3.414	1
   94.000   29.000   40.000    3.513	1
   94.000   28.500   40.000    3.608	0
   94.000   28.000   40.000    3.721	0
   94.500   32.500   40.000    3.329	0
   94.500   32.000   40.000    3.202	1
   94.500   31.500   40.000    3.375	1
   94.500   31.000   40.000    3.420	1
   94.500   30.500   40.000    3.320	1
   94.500   30.000   40.000    3.385	1
   94.500   29.500   40.000    3.513	1
   94.500   29.000   40.000    3.561	1
   94.500   28.500   40.000    3.637	0
   94.500   28.000   40.000    3.745	0
   95.000   32.500   40.000    3.314	0
   95.000   32.000   40.000    3.131	1
   95.000   31.500   40.000    3.280	1
   95.000   31.000   40.000    3.426	1
   95.000   30.500   40.000    3.430	1
   95.000   30.000   40.000    3.520	1
   95.000   29.500   40.000    3.563	1
   95.000   29.000   40.000    3.548	1
   95.000   28.500   40.000    3.635	0
   95.000   28.000   40.000    3.758	0
   95.500   32.500   40.000    3.356	0
   95.500   32.000   40.000    3.201	0
   95.500   31.500   40.000    3.273	1
   95.500   31.000   40.000    3.324	1
   95.500   30.500   40.000    3.364	1
   95.500   30.000   40.000    3.528	1
   95.500   29.500   40.000    3.578	1
   95.500   29.000   40.000    3.547	1
   95.500   28.500   40.000    3.634	0
   95.500   28.000   40.000    3.757	0
   96.000   32.500   40.000    3.398	0
   96.000   32.000   40.000    3.311	0
